target,source,value
natural_gas,pool_heater,413383.774
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,10318.153
natural_gas,pool_heater,703401.34
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,131649.869
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,198762.85
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,37440.416
natural_gas,pool_heater,3011714.936
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,610507.183
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,51979.086
natural_gas,pool_heater,2346181.016
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,133420.308
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,44813.791
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,96171.272
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,153584.186
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,4908.061
natural_gas,pool_heater,381950.73
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,70631.884
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,39377.028
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,9451.835
natural_gas,pool_heater,310185.243
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,4337.452
natural_gas,pool_heater,1348068.594
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,286796.119
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,10202.683
natural_gas,pool_heater,1292098.765
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,39996.287
natural_gas,pool_heater,721051.83
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,174243.351
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,7145.659
natural_gas,pool_heater,1515789.356
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,64774.567
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,675022.679
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,63473.623
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,7281.937
natural_gas,pool_heater,708197.44
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,103167.464
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,5432.658
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,890320.301
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,166157.816
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,32749.52
natural_gas,pool_heater,1155235.742
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,5114.383
natural_gas,pool_heater,569325.716
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,262903.8
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,10658.701
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,126939.336
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,20512.923
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,66261.027
natural_gas,pool_heater,5225989.927
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,4337.452
natural_gas,pool_heater,1427800.038
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,328547.612
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,0
natural_gas,pool_heater,173161.333
natural_gas,range_oven,555611.239
natural_gas,range_oven,1658816.248
natural_gas,range_oven,2380909.561
natural_gas,range_oven,1192834.071
natural_gas,range_oven,15517614.28
natural_gas,range_oven,95670.427
natural_gas,range_oven,268684.635
natural_gas,range_oven,298700.687
natural_gas,range_oven,133638.056
natural_gas,range_oven,1999961.764
natural_gas,range_oven,93346.079
natural_gas,range_oven,112570.651
natural_gas,range_oven,131284.129
natural_gas,range_oven,55308.076
natural_gas,range_oven,1424684.005
natural_gas,range_oven,6341.18
natural_gas,range_oven,9685.118
natural_gas,range_oven,7168.518
natural_gas,range_oven,5293.742
natural_gas,range_oven,145609.156
natural_gas,range_oven,63120.776
natural_gas,range_oven,79227.379
natural_gas,range_oven,141729.479
natural_gas,range_oven,79574.063
natural_gas,range_oven,1321616.753
natural_gas,range_oven,74896.372
natural_gas,range_oven,98686.115
natural_gas,range_oven,320893.781
natural_gas,range_oven,226412.627
natural_gas,range_oven,1918216.922
natural_gas,range_oven,59717.048
natural_gas,range_oven,136450.085
natural_gas,range_oven,158271.877
natural_gas,range_oven,118310.149
natural_gas,range_oven,1884334.964
natural_gas,range_oven,23247.28
natural_gas,range_oven,24632.623
natural_gas,range_oven,45218.819
natural_gas,range_oven,23845.138
natural_gas,range_oven,262580.569
natural_gas,range_oven,159239.309
natural_gas,range_oven,1225358.819
natural_gas,range_oven,1059753.55
natural_gas,range_oven,919091.619
natural_gas,range_oven,6848639.769
natural_gas,range_oven,55305.449
natural_gas,range_oven,173867.931
natural_gas,range_oven,75762.693
natural_gas,range_oven,34484.209
natural_gas,range_oven,731293.877
natural_gas,range_oven,67782.069
natural_gas,range_oven,2457014.509
natural_gas,range_oven,3970726.77
natural_gas,range_oven,1997251.922
natural_gas,range_oven,5597083.756
natural_gas,range_oven,23876.796
natural_gas,range_oven,1323894.001
natural_gas,range_oven,1087834.423
natural_gas,range_oven,434031.175
natural_gas,range_oven,2850760.077
natural_gas,range_oven,15596.951
natural_gas,range_oven,77315.076
natural_gas,range_oven,73370.935
natural_gas,range_oven,26557.219
natural_gas,range_oven,216937.386
natural_gas,range_oven,1080.846
natural_gas,range_oven,1509.609
natural_gas,range_oven,0
natural_gas,range_oven,0
natural_gas,range_oven,3494.873
natural_gas,range_oven,17362.119
natural_gas,range_oven,8696.005
natural_gas,range_oven,16059.71
natural_gas,range_oven,2343.396
natural_gas,range_oven,208812.289
natural_gas,range_oven,37760.454
natural_gas,range_oven,23556.174
natural_gas,range_oven,28075.037
natural_gas,range_oven,8781.286
natural_gas,range_oven,417125.173
natural_gas,range_oven,84177.644
natural_gas,range_oven,57906.738
natural_gas,range_oven,96321.918
natural_gas,range_oven,23666.661
natural_gas,range_oven,1394814.495
natural_gas,range_oven,82448.522
natural_gas,range_oven,76798.111
natural_gas,range_oven,101837.808
natural_gas,range_oven,57931.058
natural_gas,range_oven,1523684.887
natural_gas,range_oven,19655.985
natural_gas,range_oven,12167.137
natural_gas,range_oven,7533.98
natural_gas,range_oven,8986.438
natural_gas,range_oven,178367.176
natural_gas,range_oven,12285.249
natural_gas,range_oven,28210.436
natural_gas,range_oven,192379.189
natural_gas,range_oven,62463.992
natural_gas,range_oven,271454.767
natural_gas,range_oven,209962.884
natural_gas,range_oven,131583.334
natural_gas,range_oven,357809.021
natural_gas,range_oven,126898.596
natural_gas,range_oven,1749427.593
natural_gas,range_oven,53928.309
natural_gas,range_oven,24667.497
natural_gas,range_oven,36543.624
natural_gas,range_oven,24845.684
natural_gas,range_oven,362424.92
natural_gas,range_oven,179770.995
natural_gas,range_oven,131360.024
natural_gas,range_oven,422977.774
natural_gas,range_oven,190811.526
natural_gas,range_oven,3765030.851
natural_gas,range_oven,159526.524
natural_gas,range_oven,156117.495
natural_gas,range_oven,664499.704
natural_gas,range_oven,745102.67
natural_gas,range_oven,3182766.558
natural_gas,range_oven,32358.275
natural_gas,range_oven,41927.337
natural_gas,range_oven,58863.917
natural_gas,range_oven,23671.349
natural_gas,range_oven,648192.116
natural_gas,range_oven,170857.528
natural_gas,range_oven,166824.25
natural_gas,range_oven,450561.314
natural_gas,range_oven,97507.666
natural_gas,range_oven,4381519.489
natural_gas,range_oven,13784.894
natural_gas,range_oven,3090.727
natural_gas,range_oven,5763.536
natural_gas,range_oven,1475.906
natural_gas,range_oven,53676.56
natural_gas,range_oven,95891.994
natural_gas,range_oven,69783.445
natural_gas,range_oven,239131.635
natural_gas,range_oven,42515.232
natural_gas,range_oven,2428242.13
natural_gas,range_oven,14950.728
natural_gas,range_oven,4964.33
natural_gas,range_oven,9041.242
natural_gas,range_oven,3905.171
natural_gas,range_oven,167499.81
natural_gas,range_oven,121464.205
natural_gas,range_oven,83046.669
natural_gas,range_oven,118544.613
natural_gas,range_oven,47278.222
natural_gas,range_oven,2096897.384
natural_gas,range_oven,7624.831
natural_gas,range_oven,10324.892
natural_gas,range_oven,12292.866
natural_gas,range_oven,6835.885
natural_gas,range_oven,185973.845
natural_gas,range_oven,1330.543
natural_gas,range_oven,833.787
natural_gas,range_oven,0
natural_gas,range_oven,0
natural_gas,range_oven,8932.806
natural_gas,range_oven,185150.313
natural_gas,range_oven,147444.935
natural_gas,range_oven,351946.437
natural_gas,range_oven,184763.712
natural_gas,range_oven,2097852.512
natural_gas,range_oven,39583.943
natural_gas,range_oven,35445.482
natural_gas,range_oven,34707.534
natural_gas,range_oven,25687.677
natural_gas,range_oven,328525.971
natural_gas,range_oven,150893.814
natural_gas,range_oven,64863.368
natural_gas,range_oven,213455.383
natural_gas,range_oven,88635.24
natural_gas,range_oven,1848272.257
natural_gas,range_oven,124640.507
natural_gas,range_oven,78457.173
natural_gas,range_oven,186389.107
natural_gas,range_oven,68723.111
natural_gas,range_oven,1232161.784
natural_gas,range_oven,77598.485
natural_gas,range_oven,53929.762
natural_gas,range_oven,67676.855
natural_gas,range_oven,39319.586
natural_gas,range_oven,586190.857
natural_gas,range_oven,4909.821
natural_gas,range_oven,694.872
natural_gas,range_oven,833.787
natural_gas,range_oven,2811.724
natural_gas,range_oven,36387.122
natural_gas,range_oven,16484.077
natural_gas,range_oven,10450.036
natural_gas,range_oven,15454.81
natural_gas,range_oven,11418.046
natural_gas,range_oven,319001.16
natural_gas,range_oven,2471.469
natural_gas,range_oven,694.872
natural_gas,range_oven,1389.743
natural_gas,range_oven,0
natural_gas,range_oven,14783.972
natural_gas,range_oven,6643.629
natural_gas,range_oven,8450.998
natural_gas,range_oven,11142.854
natural_gas,range_oven,0
natural_gas,range_oven,70810.083
natural_gas,range_oven,780334.953
natural_gas,range_oven,1692466.275
natural_gas,range_oven,4972786.845
natural_gas,range_oven,1532345.666
natural_gas,range_oven,14739344
natural_gas,range_oven,190900.956
natural_gas,range_oven,663613.353
natural_gas,range_oven,1571805.184
natural_gas,range_oven,632855.553
natural_gas,range_oven,4106754.667
natural_gas,range_oven,21639.197
natural_gas,range_oven,44643.226
natural_gas,range_oven,83417.403
natural_gas,range_oven,67233.429
natural_gas,range_oven,1440577.54
natural_gas,range_oven,21102.587
natural_gas,range_oven,13481.564
natural_gas,range_oven,22311.207
natural_gas,range_oven,7544.821
natural_gas,range_oven,170529.574
propane,clothes_dryer,13563.619
propane,clothes_dryer,7058.909
propane,clothes_dryer,6268.497
propane,clothes_dryer,0
propane,clothes_dryer,383425.433
propane,clothes_dryer,8044.509
propane,clothes_dryer,2620.348
propane,clothes_dryer,619.259
propane,clothes_dryer,0
propane,clothes_dryer,184861.596
propane,clothes_dryer,2787.399
propane,clothes_dryer,1095.207
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,67867.928
propane,clothes_dryer,734.729
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,34682.026
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,655.893
propane,clothes_dryer,0
propane,clothes_dryer,67256.585
propane,clothes_dryer,0
propane,clothes_dryer,641.533
propane,clothes_dryer,2889.095
propane,clothes_dryer,0
propane,clothes_dryer,71755.218
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,77388.64
propane,clothes_dryer,0
propane,clothes_dryer,534.562
propane,clothes_dryer,439.314
propane,clothes_dryer,0
propane,clothes_dryer,48092.667
propane,clothes_dryer,14463.348
propane,clothes_dryer,0
propane,clothes_dryer,1235.588
propane,clothes_dryer,1507.557
propane,clothes_dryer,283926.64
propane,clothes_dryer,4185.348
propane,clothes_dryer,0
propane,clothes_dryer,787.189
propane,clothes_dryer,0
propane,clothes_dryer,86880.323
propane,clothes_dryer,8363.369
propane,clothes_dryer,1869.793
propane,clothes_dryer,15627.135
propane,clothes_dryer,7299.816
propane,clothes_dryer,164454.483
propane,clothes_dryer,1087.001
propane,clothes_dryer,17375.598
propane,clothes_dryer,5104.127
propane,clothes_dryer,7830.859
propane,clothes_dryer,275774.3
propane,clothes_dryer,0
propane,clothes_dryer,7378.064
propane,clothes_dryer,0
propane,clothes_dryer,5816.582
propane,clothes_dryer,184918.455
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,3725.225
propane,clothes_dryer,1393.259
propane,clothes_dryer,0
propane,clothes_dryer,351.392
propane,clothes_dryer,0
propane,clothes_dryer,475.068
propane,clothes_dryer,12856.734
propane,clothes_dryer,0
propane,clothes_dryer,274.901
propane,clothes_dryer,0
propane,clothes_dryer,14358.135
propane,clothes_dryer,25676.541
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,25722.26
propane,clothes_dryer,14293.076
propane,clothes_dryer,0
propane,clothes_dryer,439.314
propane,clothes_dryer,0
propane,clothes_dryer,37717.951
propane,clothes_dryer,393.008
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,16779.784
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,344.065
propane,clothes_dryer,4457.61
propane,clothes_dryer,7356.67
propane,clothes_dryer,0
propane,clothes_dryer,4811.347
propane,clothes_dryer,6307.477
propane,clothes_dryer,110504.484
propane,clothes_dryer,1269.877
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,1019.008
propane,clothes_dryer,31410.184
propane,clothes_dryer,9043.879
propane,clothes_dryer,0
propane,clothes_dryer,4989.827
propane,clothes_dryer,3716.434
propane,clothes_dryer,81381.429
propane,clothes_dryer,3080.47
propane,clothes_dryer,1127.444
propane,clothes_dryer,5207.872
propane,clothes_dryer,5588.573
propane,clothes_dryer,201715.815
propane,clothes_dryer,2350.43
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,6610.511
propane,clothes_dryer,15637.393
propane,clothes_dryer,439.314
propane,clothes_dryer,3741.052
propane,clothes_dryer,0
propane,clothes_dryer,94457.092
propane,clothes_dryer,1357.505
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,5129.33
propane,clothes_dryer,2797.07
propane,clothes_dryer,0
propane,clothes_dryer,1795.647
propane,clothes_dryer,0
propane,clothes_dryer,31366.223
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,770.484
propane,clothes_dryer,5100.901
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,63208.98
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,7500.86
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,498.221
propane,clothes_dryer,15987.318
propane,clothes_dryer,868.662
propane,clothes_dryer,1099.895
propane,clothes_dryer,0
propane,clothes_dryer,79889.41
propane,clothes_dryer,3958.51
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,49228.315
propane,clothes_dryer,11445.012
propane,clothes_dryer,815.324
propane,clothes_dryer,1493.49
propane,clothes_dryer,0
propane,clothes_dryer,18509.784
propane,clothes_dryer,2848.943
propane,clothes_dryer,0
propane,clothes_dryer,275.194
propane,clothes_dryer,0
propane,clothes_dryer,15635.633
propane,clothes_dryer,1370.107
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,7814.152
propane,clothes_dryer,622.776
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,6657.403
propane,clothes_dryer,1397.069
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,47750.65
propane,clothes_dryer,327.36
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,6987.4
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,24370.614
propane,clothes_dryer,1953.612
propane,clothes_dryer,5540.215
propane,clothes_dryer,0
propane,clothes_dryer,276458.319
propane,clothes_dryer,707.473
propane,clothes_dryer,2317.607
propane,clothes_dryer,419.092
propane,clothes_dryer,0
propane,clothes_dryer,58332.86
propane,clothes_dryer,3606.532
propane,clothes_dryer,0
propane,clothes_dryer,527.235
propane,clothes_dryer,439.314
propane,clothes_dryer,118050.782
propane,clothes_dryer,4353.57
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,0
propane,clothes_dryer,31933.605
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating_hp_bkup,0
propane,heating,4831455.364
propane,heating,314142.001
propane,heating,536820.918
propane,heating,27300.156
propane,heating,79431152.34
propane,heating,4794684.916
propane,heating,142383.598
propane,heating,55559.534
propane,heating,0
propane,heating,50252129.41
propane,heating,1837859.526
propane,heating,33389.587
propane,heating,41966.898
propane,heating,0
propane,heating,14500566.88
propane,heating,975314.144
propane,heating,0
propane,heating,425.539
propane,heating,0
propane,heating,10808243.89
propane,heating,1434019.893
propane,heating,8079.09
propane,heating,42047.786
propane,heating,0
propane,heating,32238679.93
propane,heating,2616306.4
propane,heating,17744.867
propane,heating,110584.213
propane,heating,9000.799
propane,heating,41186899.05
propane,heating,2813719.955
propane,heating,33956.68
propane,heating,21044.848
propane,heating,0
propane,heating,28541946.21
propane,heating,3065137.71
propane,heating,25716.107
propane,heating,43615.716
propane,heating,43534.828
propane,heating,23867656.93
propane,heating,4105257.784
propane,heating,615959.187
propane,heating,108768.934
propane,heating,118311.618
propane,heating,25544518.46
propane,heating,2355423.912
propane,heating,446226.785
propane,heating,25501.579
propane,heating,0
propane,heating,11414067.21
propane,heating,665215.645
propane,heating,813221.225
propane,heating,1763201.134
propane,heating,599500.319
propane,heating,9261432.087
propane,heating,565282.807
propane,heating,1391037.802
propane,heating,450031.14
propane,heating,422674.716
propane,heating,16811007.62
propane,heating,974821.197
propane,heating,1472961.134
propane,heating,532361.255
propane,heating,391329.009
propane,heating,14833819.18
propane,heating,0
propane,heating,0
propane,heating,0
propane,heating,0
